81.69,52.017,41.221,24.215,9.7164,5.8512,15.326,22.914,11.127,10.87,9.4813,5.1172,6.1842,20.069,12.724,18.528
81.175,51.841,41.074,24.178,9.6882,5.8362,15.255,22.928,11.12,10.821,9.5077,5.1219,6.1706,19.976,12.701,18.563
80.665,51.668,40.929,24.143,9.6601,5.8216,15.186,22.942,11.113,10.773,9.534,5.1266,6.1573,19.884,12.678,18.598
80.161,51.496,40.786,24.108,9.6321,5.8073,15.118,22.955,11.107,10.725,9.5602,5.1313,6.1443,19.794,12.655,18.632
79.663,51.327,40.645,24.075,9.6041,5.7934,15.051,22.968,11.101,10.677,9.5863,5.1361,6.1316,19.704,12.633,18.665
79.17,51.16,40.506,24.042,9.5763,5.7798,14.985,22.979,11.096,10.63,9.6123,5.141,6.1191,19.616,12.611,18.698
78.682,50.995,40.368,24.01,9.5486,5.7666,14.921,22.991,11.091,10.584,9.6382,5.1458,6.1069,19.528,12.59,18.73
78.198,50.832,40.233,23.979,9.521,5.7537,14.858,23.001,11.086,10.538,9.664,5.1508,6.0949,19.442,12.569,18.762
77.719,50.67,40.099,23.948,9.4935,5.7411,14.796,23.011,11.081,10.492,9.6897,5.1557,6.0833,19.357,12.549,18.793
77.244,50.511,39.967,23.919,9.4661,5.7288,14.735,23.02,11.077,10.447,9.7153,5.1607,6.0718,19.272,12.529,18.824
76.774,50.354,39.836,23.889,9.4389,5.7169,14.676,23.028,11.073,10.403,9.7408,5.1658,6.0607,19.189,12.509,18.853
76.308,50.199,39.708,23.861,9.4117,5.7052,14.617,23.036,11.07,10.358,9.7662,5.1709,6.0498,19.106,12.49,18.883
75.846,50.046,39.581,23.833,9.3846,5.6938,14.56,23.043,11.067,10.315,9.7915,5.1761,6.0391,19.025,12.471,18.912
75.388,49.894,39.455,23.805,9.3577,5.6826,14.503,23.05,11.063,10.272,9.8166,5.1813,6.0287,18.944,12.453,18.94
74.934,49.744,39.332,23.778,9.3308,5.6717,14.448,23.056,11.061,10.229,9.8417,5.1865,6.0186,18.865,12.435,18.967
74.485,49.596,39.21,23.752,9.304,5.661,14.394,23.061,11.058,10.187,9.8667,5.1918,6.0087,18.786,12.417,18.994
74.04,49.45,39.089,23.726,9.2774,5.6506,14.341,23.066,11.056,10.145,9.8916,5.1971,5.999,18.709,12.4,19.02
73.599,49.306,38.97,23.7,9.2508,5.6403,14.289,23.07,11.053,10.103,9.9164,5.2025,5.9896,18.632,12.383,19.046
73.162,49.163,38.853,23.674,9.2244,5.6303,14.238,23.074,11.051,10.063,9.941,5.2079,5.9804,18.557,12.366,19.071
72.729,49.022,38.737,23.649,9.1981,5.6205,14.187,23.076,11.049,10.022,9.9656,5.2134,5.9714,18.482,12.35,19.096
72.301,48.883,38.622,23.624,9.1718,5.6108,14.138,23.079,11.048,9.982,9.9901,5.2189,5.9627,18.409,12.334,19.12
71.876,48.745,38.509,23.6,9.1457,5.6013,14.09,23.08,11.046,9.9424,10.014,5.2244,5.9542,18.336,12.318,19.144
71.456,48.609,38.398,23.575,9.1197,5.592,14.043,23.081,11.045,9.9033,10.039,5.23,5.9459,18.264,12.302,19.167
71.039,48.475,38.288,23.551,9.0937,5.5829,13.997,23.082,11.043,9.8645,10.063,5.2356,5.9378,18.193,12.287,19.189
70.627,48.342,38.179,23.527,9.0679,5.5738,13.951,23.082,11.042,9.8262,10.087,5.2413,5.9299,18.123,12.273,19.211
70.218,48.21,38.072,23.503,9.0422,5.5649,13.907,23.081,11.042,9.7883,10.111,5.247,5.9223,18.054,12.258,19.233
69.814,48.08,37.966,23.479,9.0166,5.5561,13.863,23.079,11.041,9.7509,10.135,5.2528,5.9149,17.986,12.244,19.253
69.414,47.952,37.861,23.455,8.9911,5.5474,13.82,23.077,11.04,9.7138,10.159,5.2586,5.9076,17.919,12.23,19.274
69.017,47.824,37.758,23.431,8.9657,5.5389,13.778,23.075,11.04,9.6772,10.182,5.2645,5.9006,17.853,12.216,19.294
68.624,47.699,37.656,23.407,8.9404,5.5303,13.737,23.072,11.04,9.641,10.206,5.2704,5.8938,17.788,12.202,19.313
68.236,47.574,37.555,23.384,8.9152,5.5219,13.697,23.068,11.04,9.6052,10.229,5.2763,5.8871,17.723,12.189,19.332
67.851,47.451,37.456,23.36,8.8901,5.5135,13.657,23.064,11.04,9.5698,10.253,5.2823,5.8807,17.66,12.176,19.35
67.47,47.329,37.358,23.337,8.8651,5.5052,13.618,23.059,11.041,9.5348,10.276,5.2884,5.8744,17.597,12.163,19.368
67.093,47.209,37.26,23.314,8.8403,5.497,13.58,23.054,11.041,9.5002,10.299,5.2944,5.8684,17.535,12.151,19.385
66.72,47.089,37.165,23.291,8.8155,5.4888,13.543,23.048,11.042,9.466,10.322,5.3005,5.8625,17.474,12.138,19.402
66.35,46.971,37.07,23.268,8.7908,5.4806,13.506,23.042,11.043,9.4322,10.345,5.3067,5.8568,17.414,12.126,19.418
65.985,46.854,36.976,23.245,8.7662,5.4726,13.47,23.035,11.044,9.3987,10.368,5.3129,5.8513,17.355,12.114,19.434
65.623,46.738,36.883,23.223,8.7418,5.4645,13.435,23.027,11.045,9.3657,10.391,5.3192,5.846,17.297,12.102,19.45
65.265,46.624,36.792,23.2,8.7174,5.4566,13.4,23.019,11.046,9.3331,10.414,5.3255,5.8408,17.24,12.091,19.465
64.91,46.51,36.702,23.178,8.6931,5.4487,13.366,23.01,11.048,9.3008,10.437,5.3318,5.8358,17.183,12.079,19.479
64.56,46.398,36.612,23.155,8.669,5.4409,13.333,23.001,11.05,9.2689,10.459,5.3382,5.831,17.128,12.068,19.493
64.213,46.286,36.524,23.133,8.6449,5.4331,13.3,22.991,11.052,9.2374,10.482,5.3446,5.8263,17.073,12.056,19.507
63.87,46.175,36.436,23.111,8.6209,5.4254,13.268,22.981,11.054,9.2063,10.504,5.351,5.8218,17.019,12.045,19.52
63.53,46.066,36.35,23.089,8.5971,5.4178,13.236,22.97,11.056,9.1755,10.526,5.3576,5.8175,16.966,12.034,19.533
63.194,45.957,36.264,23.067,8.5733,5.4102,13.205,22.959,11.059,9.1451,10.548,5.3641,5.8133,16.913,12.024,19.545
62.862,45.849,36.18,23.045,8.5497,5.4027,13.175,22.947,11.061,9.1151,10.57,5.3707,5.8092,16.862,12.013,19.557
62.533,45.743,36.096,23.024,8.5261,5.3952,13.145,22.935,11.064,9.0854,10.592,5.3773,5.8053,16.811,12.002,19.568
62.208,45.637,36.013,23.002,8.5027,5.3878,13.115,22.922,11.067,9.0561,10.614,5.384,5.8016,16.761,11.992,19.579
61.886,45.531,35.931,22.981,8.4794,5.3804,13.086,22.909,11.07,9.0271,10.636,5.3907,5.7979,16.712,11.981,19.59
61.568,45.427,35.85,22.96,8.4561,5.3732,13.057,22.895,11.074,8.9985,10.658,5.3975,5.7945,16.664,11.971,19.6
61.253,45.323,35.769,22.939,8.433,5.3659,13.029,22.881,11.077,8.9702,10.679,5.4043,5.7911,16.616,11.961,19.61
60.942,45.22,35.69,22.918,8.4099,5.3588,13.001,22.866,11.081,8.9423,10.701,5.4111,5.7879,16.57,11.95,19.619
60.635,45.118,35.611,22.897,8.387,5.3517,12.974,22.851,11.084,8.9148,10.722,5.418,5.7849,16.524,11.94,19.629
60.331,45.016,35.533,22.876,8.3641,5.3446,12.947,22.835,11.088,8.8875,10.744,5.4249,5.7819,16.479,11.93,19.637
60.03,44.915,35.455,22.855,8.3414,5.3377,12.921,22.819,11.093,8.8606,10.765,5.4319,5.7791,16.434,11.92,19.646
59.733,44.815,35.378,22.835,8.3188,5.3307,12.894,22.802,11.097,8.8341,10.786,5.4389,5.7764,16.391,11.911,19.653
59.439,44.716,35.302,22.815,8.2962,5.3239,12.869,22.785,11.102,8.8078,10.807,5.446,5.7738,16.348,11.901,19.661
59.149,44.617,35.227,22.794,8.2738,5.3171,12.843,22.768,11.106,8.7819,10.828,5.4531,5.7713,16.306,11.891,19.668
58.862,44.518,35.152,22.774,8.2515,5.3103,12.818,22.75,11.111,8.7563,10.849,5.4602,5.769,16.265,11.882,19.675
58.578,44.42,35.077,22.754,8.2292,5.3036,12.793,22.731,11.116,8.7311,10.87,5.4674,5.7667,16.224,11.872,19.682
58.297,44.323,35.004,22.734,8.2071,5.297,12.768,22.712,11.121,8.7061,10.891,5.4746,5.7646,16.185,11.863,19.688
58.02,44.227,34.93,22.714,8.1851,5.2905,12.744,22.693,11.127,8.6815,10.911,5.4819,5.7625,16.146,11.854,19.694
57.747,44.131,34.858,22.695,8.1632,5.284,12.719,22.673,11.132,8.6572,10.932,5.4892,5.7606,16.107,11.844,19.699
57.476,44.036,34.786,22.675,8.1413,5.2775,12.695,22.652,11.138,8.6332,10.952,5.4965,5.7587,16.07,11.835,19.704
57.209,43.941,34.714,22.656,8.1196,5.2711,12.672,22.631,11.144,8.6095,10.972,5.5039,5.7569,16.033,11.826,19.709
56.945,43.848,34.643,22.637,8.098,5.2648,12.648,22.61,11.15,8.5861,10.993,5.5113,5.7553,15.997,11.817,19.714
56.684,43.754,34.572,22.617,8.0764,5.2585,12.624,22.589,11.156,8.563,11.013,5.5188,5.7537,15.962,11.808,19.718
56.426,43.662,34.501,22.598,8.055,5.2523,12.601,22.566,11.163,8.5401,11.033,5.5263,5.7522,15.927,11.8,19.722
56.172,43.57,34.431,22.579,8.0337,5.2462,12.578,22.544,11.169,8.5176,11.053,5.5338,5.7508,15.893,11.791,19.725
55.921,43.478,34.361,22.561,8.0125,5.2401,12.555,22.521,11.176,8.4954,11.073,5.5414,5.7494,15.86,11.782,19.729
55.672,43.388,34.292,22.542,7.9913,5.2341,12.532,22.498,11.183,8.4735,11.093,5.5491,5.7481,15.827,11.774,19.732
55.427,43.297,34.223,22.523,7.9703,5.2281,12.509,22.474,11.19,8.4518,11.113,5.5567,5.7469,15.795,11.765,19.735
55.185,43.208,34.154,22.505,7.9494,5.2222,12.486,22.45,11.197,8.4305,11.132,5.5644,5.7458,15.764,11.757,19.737
54.947,43.119,34.086,22.486,7.9285,5.2163,12.463,22.425,11.205,8.4094,11.152,5.5722,5.7447,15.734,11.749,19.739
54.711,43.031,34.018,22.468,7.9078,5.2105,12.441,22.4,11.212,8.3886,11.171,5.58,5.7437,15.704,11.74,19.741
54.478,42.943,33.95,22.45,7.8872,5.2048,12.418,22.375,11.22,8.368,11.191,5.5878,5.7428,15.675,11.732,19.743
54.248,42.856,33.882,22.432,7.8666,5.1991,12.396,22.349,11.228,8.3477,11.21,5.5957,5.7419,15.646,11.724,19.744
54.021,42.77,33.815,22.414,7.8462,5.1935,12.373,22.323,11.236,8.3277,11.229,5.6036,5.7411,15.619,11.716,19.745
53.798,42.684,33.748,22.397,7.8259,5.188,12.351,22.296,11.244,8.308,11.248,5.6115,5.7403,15.591,11.709,19.746
53.577,42.599,33.682,22.379,7.8056,5.1825,12.329,22.269,11.253,8.2885,11.267,5.6195,5.7395,15.565,11.701,19.747
53.359,42.514,33.615,22.361,7.7855,5.177,12.307,22.242,11.261,8.2693,11.286,5.6276,5.7388,15.539,11.693,19.747
53.144,42.43,33.549,22.344,7.7655,5.1717,12.285,22.214,11.27,8.2503,11.305,5.6356,5.7382,15.514,11.686,19.748
52.932,42.347,33.484,22.327,7.7455,5.1663,12.263,22.186,11.279,8.2316,11.324,5.6438,5.7376,15.489,11.678,19.748
52.723,42.264,33.419,22.31,7.7257,5.1611,12.241,22.158,11.288,8.2131,11.343,5.6519,5.737,15.465,11.671,19.747
52.517,42.182,33.354,22.293,7.7059,5.1559,12.219,22.129,11.297,8.1949,11.361,5.6601,5.7365,15.442,11.663,19.747
52.313,42.101,33.289,22.276,7.6863,5.1507,12.198,22.1,11.307,8.1769,11.38,5.6683,5.736,15.419,11.656,19.746
52.112,42.02,33.225,22.259,7.6668,5.1456,12.176,22.07,11.316,8.1592,11.399,5.6766,5.7355,15.397,11.649,19.745
51.915,41.94,33.161,22.242,7.6473,5.1406,12.155,22.04,11.326,8.1416,11.417,5.6849,5.7351,15.376,11.642,19.744
51.72,41.86,33.097,22.226,7.628,5.1356,12.134,22.01,11.336,8.1244,11.435,5.6933,5.7347,15.355,11.635,19.743
51.527,41.781,33.033,22.209,7.6087,5.1307,12.112,21.98,11.346,8.1073,11.454,5.7017,5.7344,15.335,11.628,19.742
51.338,41.702,32.97,22.193,7.5896,5.1259,12.091,21.949,11.356,8.0905,11.472,5.7101,5.7341,15.315,11.621,19.74
51.151,41.624,32.908,22.177,7.5705,5.1211,12.07,21.917,11.367,8.0739,11.49,5.7186,5.7338,15.296,11.614,19.738
50.967,41.547,32.845,22.161,7.5515,5.1163,12.049,21.886,11.377,8.0575,11.508,5.7271,5.7336,15.277,11.608,19.736
50.786,41.47,32.783,22.145,7.5327,5.1116,12.028,21.854,11.388,8.0414,11.526,5.7356,5.7334,15.259,11.601,19.734
50.607,41.394,32.721,22.129,7.5139,5.107,12.007,21.822,11.399,8.0254,11.544,5.7442,5.7333,15.242,11.595,19.732
50.431,41.319,32.66,22.114,7.4952,5.1024,11.987,21.789,11.41,8.0097,11.561,5.7528,5.7332,15.225,11.588,19.729
50.258,41.244,32.598,22.098,7.4767,5.0979,11.966,21.756,11.422,7.9941,11.579,5.7615,5.7331,15.209,11.582,19.727
50.087,41.17,32.537,22.083,7.4582,5.0935,11.946,21.723,11.433,7.9788,11.597,5.7702,5.7331,15.193,11.576,19.724
49.919,41.096,32.477,22.067,7.4398,5.0891,11.925,21.69,11.445,7.9637,11.614,5.7789,5.7331,15.178,11.569,19.721
49.753,41.023,32.417,22.052,7.4215,5.0848,11.905,21.656,11.456,7.9488,11.632,5.7877,5.7332,15.164,11.563,19.718
49.59,40.95,32.357,22.037,7.4034,5.0805,11.885,21.622,11.468,7.9341,11.649,5.7965,5.7333,15.15,11.557,19.715
49.429,40.878,32.297,22.022,7.3853,5.0763,11.864,21.587,11.481,7.9195,11.666,5.8054,5.7335,15.136,11.551,19.712
49.271,40.807,32.238,22.007,7.3673,5.0721,11.844,21.553,11.493,7.9052,11.683,5.8143,5.7336,15.123,11.546,19.708
49.116,40.736,32.179,21.993,7.3494,5.068,11.824,21.518,11.505,7.891,11.701,5.8232,5.7339,15.111,11.54,19.705
48.963,40.666,32.12,21.978,7.3316,5.0639,11.804,21.482,11.518,7.8771,11.718,5.8322,5.7341,15.099,11.534,19.701
48.812,40.596,32.061,21.964,7.3139,5.0599,11.785,21.447,11.531,7.8633,11.735,5.8412,5.7345,15.088,11.529,19.698
48.664,40.527,32.003,21.949,7.2963,5.056,11.765,21.411,11.544,7.8497,11.751,5.8503,5.7348,15.077,11.523,19.694
48.518,40.459,31.945,21.935,7.2788,5.0521,11.745,21.375,11.557,7.8362,11.768,5.8594,5.7352,15.066,11.518,19.69
48.375,40.391,31.888,21.921,7.2614,5.0483,11.726,21.339,11.57,7.823,11.785,5.8685,5.7356,15.056,11.512,19.686
48.234,40.323,31.831,21.907,7.2441,5.0445,11.706,21.302,11.583,7.8099,11.802,5.8776,5.7361,15.047,11.507,19.682
48.096,40.257,31.774,21.893,7.2269,5.0408,11.687,21.265,11.597,7.7969,11.818,5.8868,5.7366,15.038,11.502,19.678
47.959,40.19,31.717,21.879,7.2097,5.0372,11.668,21.228,11.611,7.7842,11.835,5.8961,5.7371,15.03,11.497,19.674
47.825,40.125,31.661,21.866,7.1927,5.0336,11.649,21.19,11.625,7.7716,11.851,5.9054,5.7377,15.022,11.492,19.669
47.694,40.06,31.605,21.852,7.1758,5.0301,11.63,21.153,11.639,7.7591,11.868,5.9147,5.7384,15.015,11.487,19.665
47.564,39.995,31.549,21.839,7.1589,5.0266,11.611,21.115,11.653,7.7468,11.884,5.924,5.739,15.008,11.482,19.661
47.437,39.931,31.494,21.826,7.1422,5.0232,11.592,21.077,11.668,7.7347,11.9,5.9334,5.7398,15.001,11.478,19.656
47.313,39.868,31.439,21.812,7.1256,5.0198,11.573,21.038,11.682,7.7227,11.916,5.9428,5.7405,14.995,11.473,19.652
47.19,39.805,31.384,21.799,7.109,5.0165,11.554,20.999,11.697,7.7108,11.932,5.9523,5.7413,14.99,11.468,19.647
47.07,39.743,31.33,21.787,7.0926,5.0132,11.536,20.961,11.712,7.6991,11.948,5.9618,5.7421,14.984,11.464,19.643
46.952,39.681,31.276,21.774,7.0762,5.01,11.517,20.921,11.727,7.6875,11.964,5.9714,5.743,14.98,11.459,19.638
46.836,39.62,31.222,21.761,7.0599,5.0069,11.499,20.882,11.742,7.6761,11.98,5.9809,5.7439,14.976,11.455,19.634
46.722,39.56,31.168,21.749,7.0438,5.0038,11.48,20.843,11.758,7.6648,11.996,5.9905,5.7449,14.972,11.451,19.629
46.61,39.5,31.115,21.736,7.0277,5.0008,11.462,20.803,11.773,7.6536,12.012,6.0002,5.7459,14.968,11.447,19.625
46.5,39.44,31.062,21.724,7.0117,4.9978,11.444,20.763,11.789,7.6425,12.027,6.0099,5.7469,14.965,11.442,19.62
46.393,39.381,31.009,21.712,6.9958,4.9949,11.426,20.723,11.805,7.6316,12.043,6.0196,5.748,14.963,11.438,19.615
46.287,39.323,30.957,21.7,6.98,4.9921,11.408,20.682,11.821,7.6208,12.058,6.0294,5.7491,14.961,11.435,19.611
46.184,39.265,30.905,21.688,6.9643,4.9892,11.39,20.642,11.837,7.6101,12.074,6.0392,5.7503,14.959,11.431,19.606
46.083,39.208,30.853,21.676,6.9487,4.9865,11.372,20.601,11.854,7.5995,12.089,6.049,5.7515,14.958,11.427,19.602
45.983,39.151,30.802,21.664,6.9332,4.9838,11.355,20.56,11.87,7.589,12.104,6.0589,5.7528,14.957,11.423,19.597
45.886,39.095,30.751,21.653,6.9178,4.9812,11.337,20.518,11.887,7.5787,12.12,6.0688,5.7541,14.957,11.42,19.593
45.791,39.04,30.7,21.641,6.9025,4.9786,11.32,20.477,11.904,7.5684,12.135,6.0787,5.7554,14.956,11.416,19.588
45.697,38.985,30.65,21.63,6.8873,4.9761,11.302,20.435,11.921,7.5583,12.15,6.0887,5.7567,14.957,11.413,19.584
45.606,38.93,30.599,21.619,6.8721,4.9736,11.285,20.394,11.938,7.5482,12.165,6.0987,5.7582,14.957,11.409,19.579
45.516,38.876,30.55,21.608,6.8571,4.9712,11.267,20.352,11.955,7.5382,12.18,6.1088,5.7596,14.958,11.406,19.575
45.429,38.823,30.5,21.597,6.8421,4.9688,11.25,20.31,11.973,7.5284,12.195,6.1189,5.7611,14.96,11.403,19.571
45.343,38.77,30.451,21.586,6.8273,4.9665,11.233,20.267,11.991,7.5186,12.209,6.129,5.7626,14.962,11.4,19.566
45.259,38.718,30.402,21.575,6.8125,4.9643,11.216,20.225,12.009,7.5089,12.224,6.1392,5.7642,14.964,11.397,19.562
45.177,38.666,30.353,21.565,6.7979,4.9621,11.199,20.182,12.027,7.4993,12.239,6.1494,5.7658,14.966,11.394,19.558
45.097,38.615,30.305,21.554,6.7833,4.96,11.183,20.14,12.045,7.4898,12.253,6.1596,5.7675,14.969,11.391,19.553
45.018,38.564,30.256,21.544,6.7688,4.9579,11.166,20.097,12.063,7.4803,12.268,6.1699,5.7692,14.972,11.388,19.549
44.942,38.514,30.209,21.534,6.7544,4.9559,11.149,20.054,12.082,7.4709,12.282,6.1802,5.7709,14.976,11.385,19.545
44.867,38.464,30.161,21.524,6.7401,4.9539,11.133,20.01,12.1,7.4616,12.297,6.1905,5.7727,14.98,11.383,19.541
44.793,38.415,30.114,21.514,6.7259,4.952,11.116,19.967,12.119,7.4524,12.311,6.2009,5.7745,14.984,11.38,19.537
44.722,38.367,30.067,21.504,6.7118,4.9501,11.1,19.924,12.138,7.4432,12.325,6.2113,5.7764,14.988,11.378,19.533
44.652,38.318,30.02,21.494,6.6978,4.9483,11.084,19.88,12.157,7.4341,12.339,6.2217,5.7783,14.993,11.375,19.529
44.584,38.271,29.974,21.485,6.6839,4.9466,11.067,19.836,12.177,7.4251,12.354,6.2322,5.7803,14.998,11.373,19.524
44.518,38.224,29.928,21.475,6.6701,4.9449,11.051,19.792,12.196,7.4161,12.368,6.2427,5.7823,15.004,11.371,19.52
44.453,38.177,29.882,21.466,6.6563,4.9433,11.035,19.748,12.216,7.4072,12.382,6.2533,5.7843,15.01,11.369,19.516
44.39,38.131,29.837,21.457,6.6427,4.9417,11.019,19.704,12.236,7.3983,12.395,6.2639,5.7864,15.016,11.367,19.513
44.329,38.086,29.792,21.448,6.6291,4.9402,11.004,19.66,12.255,7.3895,12.409,6.2745,5.7885,15.022,11.365,19.509
44.269,38.041,29.747,21.439,6.6157,4.9387,10.988,19.616,12.276,7.3808,12.423,6.2852,5.7906,15.029,11.363,19.505
44.211,37.997,29.702,21.43,6.6023,4.9373,10.972,19.571,12.296,7.3721,12.437,6.2959,5.7928,15.035,11.361,19.501
44.154,37.953,29.658,21.421,6.589,4.9359,10.957,19.527,12.316,7.3635,12.45,6.3066,5.7951,15.043,11.359,19.497
44.099,37.91,29.614,21.412,6.5758,4.9346,10.941,19.482,12.337,7.355,12.464,6.3174,5.7974,15.05,11.357,19.493
44.045,37.867,29.571,21.404,6.5627,4.9333,10.926,19.437,12.358,7.3465,12.478,6.3281,5.7997,15.058,11.356,19.489
43.993,37.824,29.527,21.396,6.5497,4.9321,10.911,19.393,12.379,7.3381,12.491,6.339,5.802,15.066,11.354,19.486
43.942,37.783,29.484,21.387,6.5368,4.931,10.895,19.348,12.4,7.3297,12.504,6.3499,5.8044,15.074,11.353,19.482
43.893,37.741,29.441,21.379,6.524,4.9299,10.88,19.303,12.421,7.3214,12.518,6.3608,5.8069,15.083,11.351,19.478
43.845,37.7,29.399,21.371,6.5113,4.9289,10.865,19.258,12.442,7.3132,12.531,6.3717,5.8094,15.091,11.35,19.475
43.798,37.66,29.357,21.363,6.4986,4.9279,10.85,19.212,12.464,7.3051,12.544,6.3827,5.8119,15.1,11.349,19.471
43.753,37.62,29.315,21.356,6.4861,4.927,10.836,19.167,12.486,7.297,12.557,6.3937,5.8145,15.109,11.348,19.467
43.71,37.581,29.273,21.348,6.4736,4.9261,10.821,19.122,12.508,7.2889,12.571,6.4047,5.8171,15.119,11.347,19.464
43.667,37.542,29.232,21.34,6.4613,4.9253,10.806,19.077,12.53,7.281,12.584,6.4158,5.8198,15.129,11.346,19.46
43.626,37.504,29.191,21.333,6.449,4.9245,10.792,19.031,12.552,7.273,12.597,6.4269,5.8225,15.139,11.345,19.457
43.587,37.466,29.15,21.326,6.4368,4.9238,10.777,18.986,12.574,7.2652,12.609,6.438,5.8252,15.149,11.344,19.453
43.548,37.429,29.11,21.319,6.4247,4.9231,10.763,18.94,12.597,7.2574,12.622,6.4492,5.828,15.159,11.343,19.45
43.511,37.392,29.07,21.312,6.4127,4.9225,10.748,18.895,12.619,7.2497,12.635,6.4604,5.8308,15.169,11.343,19.446
43.475,37.356,29.03,21.305,6.4008,4.922,10.734,18.849,12.642,7.242,12.648,6.4717,5.8337,15.18,11.342,19.443
43.441,37.32,28.99,21.298,6.389,4.9215,10.72,18.803,12.665,7.2345,12.66,6.4829,5.8366,15.191,11.342,19.44
43.408,37.285,28.951,21.291,6.3773,4.921,10.706,18.757,12.688,7.2269,12.673,6.4943,5.8396,15.202,11.341,19.436
43.375,37.25,28.912,21.285,6.3656,4.9206,10.692,18.712,12.712,7.2195,12.686,6.5056,5.8426,15.214,11.341,19.433
43.345,37.216,28.873,21.278,6.3541,4.9203,10.678,18.666,12.735,7.2121,12.698,6.517,5.8456,15.225,11.341,19.43
43.315,37.182,28.835,21.272,6.3426,4.92,10.664,18.62,12.759,7.2047,12.71,6.5284,5.8487,15.237,11.34,19.427
43.286,37.149,28.797,21.266,6.3312,4.9198,10.651,18.574,12.783,7.1974,12.723,6.5398,5.8518,15.249,11.34,19.424
43.259,37.116,28.759,21.26,6.32,4.9196,10.637,18.529,12.807,7.1902,12.735,6.5513,5.855,15.261,11.34,19.42
43.232,37.083,28.722,21.254,6.3088,4.9195,10.623,18.483,12.831,7.1831,12.747,6.5628,5.8582,15.273,11.34,19.417
43.207,37.052,28.684,21.248,6.2977,4.9194,10.61,18.437,12.855,7.176,12.76,6.5744,5.8614,15.285,11.34,19.414
43.183,37.02,28.647,21.242,6.2867,4.9194,10.597,18.391,12.879,7.169,12.772,6.5859,5.8647,15.297,11.341,19.411
43.159,36.989,28.611,21.237,6.2757,4.9195,10.583,18.345,12.904,7.162,12.784,6.5976,5.868,15.31,11.341,19.408
43.137,36.959,28.574,21.231,6.2649,4.9195,10.57,18.299,12.929,7.1551,12.796,6.6092,5.8714,15.323,11.341,19.405
43.116,36.929,28.538,21.226,6.2542,4.9197,10.557,18.253,12.953,7.1483,12.808,6.6209,5.8748,15.336,11.342,19.402
43.096,36.899,28.503,21.221,6.2435,4.9199,10.544,18.207,12.979,7.1415,12.82,6.6326,5.8783,15.349,11.342,19.4
43.077,36.87,28.467,21.216,6.2329,4.9201,10.531,18.162,13.004,7.1348,12.832,6.6443,5.8818,15.362,11.343,19.397
43.059,36.842,28.432,21.211,6.2225,4.9204,10.519,18.116,13.029,7.1282,12.843,6.6561,5.8854,15.375,11.344,19.394
43.041,36.814,28.397,21.206,6.2121,4.9208,10.506,18.07,13.055,7.1216,12.855,6.6679,5.8889,15.388,11.344,19.391
43.025,36.786,28.362,21.201,6.2018,4.9212,10.493,18.024,13.08,7.1151,12.867,6.6798,5.8926,15.402,11.345,19.388
43.009,36.759,28.328,21.197,6.1916,4.9217,10.481,17.978,13.106,7.1086,12.878,6.6916,5.8963,15.415,11.346,19.386
42.995,36.733,28.294,21.192,6.1814,4.9222,10.468,17.933,13.132,7.1022,12.89,6.7035,5.9,15.429,11.347,19.383
42.981,36.707,28.26,21.188,6.1714,4.9228,10.456,17.887,13.158,7.0959,12.901,6.7155,5.9037,15.443,11.348,19.38
42.968,36.681,28.227,21.184,6.1614,4.9234,10.443,17.841,13.185,7.0896,12.913,6.7275,5.9075,15.457,11.349,19.378
42.956,36.656,28.193,21.18,6.1516,4.924,10.431,17.796,13.211,7.0834,12.924,6.7395,5.9114,15.471,11.35,19.375
42.945,36.631,28.16,21.176,6.1418,4.9248,10.419,17.75,13.238,7.0773,12.936,6.7515,5.9153,15.485,11.352,19.373
42.934,36.607,28.128,21.172,6.1321,4.9255,10.407,17.705,13.264,7.0712,12.947,6.7636,5.9192,15.499,11.353,19.37
42.924,36.583,28.095,21.168,6.1225,4.9264,10.395,17.659,13.291,7.0652,12.958,6.7757,5.9232,15.513,11.354,19.368
42.915,36.559,28.063,21.165,6.113,4.9273,10.383,17.614,13.318,7.0593,12.969,6.7878,5.9272,15.527,11.356,19.365
42.907,36.537,28.032,21.161,6.1036,4.9282,10.372,17.568,13.346,7.0534,12.98,6.7999,5.9312,15.541,11.357,19.363
42.899,36.514,28,21.158,6.0943,4.9292,10.36,17.523,13.373,7.0476,12.992,6.8121,5.9353,15.556,11.359,19.361
42.893,36.492,27.969,21.155,6.085,4.9302,10.348,17.478,13.401,7.0418,13.003,6.8244,5.9395,15.57,11.361,19.358
42.886,36.471,27.938,21.152,6.0759,4.9313,10.337,17.433,13.428,7.0361,13.014,6.8366,5.9437,15.584,11.363,19.356
42.881,36.45,27.907,21.149,6.0668,4.9325,10.325,17.388,13.456,7.0305,13.024,6.8489,5.9479,15.599,11.365,19.354
42.876,36.429,27.877,21.146,6.0578,4.9337,10.314,17.343,13.484,7.0249,13.035,6.8612,5.9522,15.613,11.367,19.352
42.871,36.409,27.847,21.143,6.0489,4.9349,10.303,17.298,13.512,7.0194,13.046,6.8736,5.9565,15.628,11.369,19.35
42.867,36.389,27.817,21.141,6.0401,4.9362,10.292,17.253,13.541,7.014,13.057,6.886,5.9609,15.642,11.371,19.347
42.864,36.37,27.787,21.138,6.0314,4.9375,10.281,17.208,13.569,7.0086,13.068,6.8984,5.9653,15.657,11.373,19.345
